trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
C04577_20261005_20261005,31:59:00,32:02:00,9100TYNDRMU2,10,,0,0,,1
C04577_20261005_20261005,32:17:00,32:18:00,9100BOORCHY2,11,,0,0,,1
C04577_20261005_20261005,32:44:00,32:45:00,9100RANNOCH1,12,,0,0,,1
C04577_20261005_20261005,32:58:00,33:00:00,9100CORROUR1,13,,0,0,,1
C04577_20261005_20261005,33:19:00,33:21:00,9100TULLOCH2,14,,0,0,,1
C04577_20261005_20261005,33:31:00,33:31:00,9100ROYBDGE1,15,,3,3,,1
C04577_20261005_20261005,33:38:00,33:39:00,9100SPEANBD1,16,,0,0,,1
C04577_20261005_20261005,34:00:00,34:00:00,9100FRTWLM1,17,,1,0,,1
C04577_20261012_20261012,28:50:00,28:50:00,9100EDINBUR2,1,,0,1,,1
C04577_20261012_20261012,29:48:00,29:48:00,9100GLGQLL8,2,,0,1,,1
C04577_20261012_20261012,30:05:00,30:06:00,9100DALMUIR1,3,,0,0,,1
C04577_20261012_20261012,30:16:00,30:17:00,9100DMBRTNC2,4,,0,0,,1
C04577_20261012_20261012,30:31:00,30:33:00,9100HLNSBRU1,5,,0,0,,1
C04577_20261012_20261012,30:46:00,30:47:00,9100GRLCHHD2,6,,0,0,,1
C04577_20261012_20261012,31:08:00,31:09:00,9100ARCHRAT2,7,,0,0,,1
C04577_20261012_20261012,31:24:00,31:25:00,9100ARDLUI2,8,,3,3,,1
C04577_20261012_20261012,31:45:00,31:48:00,9100CRNLRCH2,9,,0,0,,1
C04577_20261012_20261012,31:59:00,32:02:00,9100TYNDRMU2,10,,0,0,,1
C04577_20261012_20261012,32:17:00,32:18:00,9100BOORCHY2,11,,0,0,,1
C04577_20261012_20261012,32:44:00,32:45:00,9100RANNOCH1,12,,0,0,,1
C04577_20261012_20261012,32:58:00,33:00:00,9100CORROUR1,13,,0,0,,1
C04577_20261012_20261012,33:19:00,33:21:00,9100TULLOCH2,14,,0,0,,1
C04577_20261012_20261012,33:31:00,33:31:00,9100ROYBDGE1,15,,3,3,,1
C04577_20261012_20261012,33:38:00,33:39:00,9100SPEANBD1,16,,0,0,,1
C04577_20261012_20261012,34:00:00,34:00:00,9100FRTWLM1,17,,1,0,,1
C04577_20261019_20261019,28:50:00,28:50:00,9100EDINBUR7,1,,0,1,,1
C04577_20261019_20261019,29:48:00,29:48:00,9100GLGQLL8,2,,0,1,,1
C04577_20261019_20261019,30:05:00,30:06:00,9100DALMUIR1,3,,0,0,,1
C04577_20261019_20261019,30:16:00,30:17:00,9100DMBRTNC2,4,,0,0,,1
C04577_20261019_20261019,30:31:00,30:33:00,9100HLNSBRU1,5,,0,0,,1
C04577_20261019_20261019,30:46:00,30:47:00,9100GRLCHHD2,6,,0,0,,1
C04577_20261019_20261019,31:08:00,31:09:00,9100ARCHRAT2,7,,0,0,,1
C04577_20261019_20261019,31:24:00,31:25:00,9100ARDLUI2,8,,3,3,,1
C04577_20261019_20261019,31:45:00,31:48:00,9100CRNLRCH2,9,,0,0,,1
C04577_20261019_20261019,31:59:00,32:02:00,9100TYNDRMU2,10,,0,0,,1
C04577_20261019_20261019,32:17:00,32:18:00,9100BOORCHY2,11,,0,0,,1
C04577_20261019_20261019,32:44:00,32:45:00,9100RANNOCH1,12,,0,0,,1
C04577_20261019_20261019,32:58:00,33:00:00,9100CORROUR1,13,,0,0,,1
C04577_20261019_20261019,33:19:00,33:21:00,9100TULLOCH2,14,,0,0,,1
C04577_20261019_20261019,33:31:00,33:31:00,9100ROYBDGE1,15,,3,3,,1
C04577_20261019_20261019,33:38:00,33:39:00,9100SPEANBD1,16,,0,0,,1
C04577_20261019_20261019,34:00:00,34:00:00,9100FRTWLM1,17,,1,0,,1
C04856_20260517_20261018,20:05:00,20:05:00,9100LARGS,1,,0,1,,1
C04856_20260517_20261018,20:15:00,20:25:00,9100CUMBRAE,2,,0,0,,1
C04856_20260517_20261018,20:35:00,20:35:00,9100LARGS,3,,1,0,,1
C55452_20260517_20261206,09:07:00,09:07:00,9100AIRP,1,,0,1,,1
C55452_20260517_20261206,09:33:00,09:33:00,9100NWCSTLL,2,,0,0,,1
C55452_20260517_20261206,09:41:00,09:41:00,9100HEWOMTR,3,,0,0,,1
C55452_20260517_20261206,09:48:00,09:48:00,9100FELL,4,,0,0,,1
C55452_20260517_20261206,09:50:00,09:50:00,9100BRWHINS,5,,0,0,,1
C55452_20260517_20261206,09:53:00,09:53:00,9100EBOLDON,6,,0,0,,1
C55452_20260517_20261206,09:56:00,09:56:00,9100SEABURN,7,,0,0,,1
C55452_20260517_20261206,09:58:00,09:58:00,9100STDI,8,,0,0,,1
C55452_20260517_20261206,10:00:00,10:00:00,9100SNDRMNK,9,,0,0,,1
C55452_20260517_20261206,10:02:00,10:02:00,9100SNDRLND1,10,,0,0,,1
W34546_20260517_20261206,21:15:00,21:15:00,9100PENZNCE4,1,,0,1,,1
W34546_20260517_20261206,21:25:00,21:25:00,9100STERTH2,2,,0,1,,1
W34546_20260517_20261206,21:37:00,21:37:00,9100CBORNE2,3,,0,1,,1
W34546_20260517_20261206,21:46:00,21:46:00,9100REDRUTH2,4,,0,1,,1
W34546_20260517_20261206,22:00:00,22:00:00,9100TRURO3,5,,0,1,,1
W34546_20260517_20261206,22:19:00,22:19:00,9100STAUSTL2,6,,0,1,,1
W34546_20260517_20261206,22:35:00,22:35:00,9100BODMNPW2,7,,0,1,,1
W34546_20260517_20261206,22:50:00,22:50:00,9100LISKARD2,8,,0,1,,1
W34546_20260517_20261206,23:20:00,23:20:00,9100PLYMTH4,9,,0,1,,1
W34546_20260517_20261206,23:46:00,23:48:00,9100TOTNES2,10,,0,0,,1
W34546_20260517_20261206,23:59:00,24:01:00,9100NABT3,11,,0,0,,1
W34546_20260517_20261206,24:23:00,25:07:00,9100EXETRSD3,12,,0,0,,1
W34546_20260517_20261206,26:55:30,27:22:30,9100SDON1,13,,1,1,,1
W34546_20260517_20261206,28:05:00,28:05:00,9100RDNGSTN15,14,,1,0,,1
W34546_20260517_20261206,29:04:00,29:04:00,9100PADTON1,15,,1,0,,1
W34546_20260830_20260830,21:15:00,21:15:00,9100PENZNCE4,1,,0,1,,1
W34546_20260830_20260830,21:25:00,21:25:00,9100STERTH2,2,,0,1,,1
W34546_20260830_20260830,21:37:00,21:37:00,9100CBORNE2,3,,0,1,,1
W34546_20260830_20260830,21:46:00,21:46:00,9100REDRUTH2,4,,0,1,,1
W34546_20260830_20260830,22:00:00,22:00:00,9100TRURO3,5,,0,1,,1
W34546_20260830_20260830,22:19:00,22:19:00,9100STAUSTL2,6,,0,1,,1
W34546_20260830_20260830,22:35:00,22:35:00,9100BODMNPW2,7,,0,1,,1
W34546_20260830_20260830,22:50:00,22:50:00,9100LISKARD2,8,,0,1,,1
W34546_20260830_20260830,23:20:00,23:20:00,9100PLYMTH4,9,,0,1,,1
W34546_20260830_20260830,23:46:00,23:48:00,9100TOTNES2,10,,0,0,,1
W34546_20260830_20260830,23:59:00,24:01:00,9100NABT3,11,,0,0,,1
W34546_20260830_20260830,24:23:00,25:07:00,9100EXETRSD3,12,,0,0,,1
W34546_20260830_20260830,26:55:30,27:22:30,9100SDON1,13,,1,1,,1
W34546_20260830_20260830,28:05:00,28:05:00,9100RDNGSTN10,14,,1,0,,1
W34546_20260830_20260830,29:04:00,29:04:00,9100PADTON1,15,,1,0,,1
W34546_20260913_20260913,21:15:00,21:15:00,9100PENZNCE4,1,,0,1,,1
W34546_20260913_20260913,21:25:00,21:25:00,9100STERTH2,2,,0,1,,1
W34546_20260913_20260913,21:37:00,21:37:00,9100CBORNE2,3,,0,1,,1
W34546_20260913_20260913,21:46:00,21:46:00,9100REDRUTH2,4,,0,1,,1
W34546_20260913_20260913,22:00:00,22:00:00,9100TRURO3,5,,0,1,,1
W34546_20260913_20260913,22:19:00,22:19:00,9100STAUSTL2,6,,0,1,,1
W34546_20260913_20260913,22:35:00,22:35:00,9100BODMNPW2,7,,0,1,,1
W34546_20260913_20260913,22:50:00,22:50:00,9100LISKARD2,8,,0,1,,1
W34546_20260913_20260913,23:20:00,23:20:00,9100PLYMTH4,9,,0,1,,1
W34546_20260913_20260913,23:46:00,23:48:00,9100TOTNES2,10,,0,0,,1
W34546_20260913_20260913,23:59:00,24:01:00,9100NABT3,11,,0,0,,1
W34546_20260913_20260913,24:23:00,25:07:00,9100EXETRSD3,12,,0,0,,1
W34546_20260913_20260913,27:18:00,27:18:00,9100RDNGSTN15,13,,1,0,,1
W34546_20260913_20260913,29:04:00,29:04:00,9100PADTON1,14,,1,0,,1
W34546_20260920_20260920,21:15:00,21:15:00,9100PENZNCE4,1,,0,1,,1
W34546_20260920_20260920,21:25:00,21:25:00,9100STERTH2,2,,0,1,,1
W34546_20260920_20260920,21:37:00,21:37:00,9100CBORNE2,3,,0,1,,1
W34546_20260920_20260920,21:46:00,21:46:00,9100REDRUTH2,4,,0,1,,1
W34546_20260920_20260920,22:00:00,22:00:00,9100TRURO3,5,,0,1,,1
W34546_20260920_20260920,22:19:00,22:19:00,9100STAUSTL2,6,,0,1,,1
W34546_20260920_20260920,22:35:00,22:35:00,9100BODMNPW2,7,,0,1,,1
W34546_20260920_20260920,22:50:00,22:50:00,9100LISKARD2,8,,0,1,,1
W34546_20260920_20260920,23:21:00,23:21:00,9100PLYMTH4,9,,0,1,,1
W34546_20260920_20260920,23:47:00,23:49:00,9100TOTNES2,10,,0,0,,1
W34546_20260920_20260920,24:01:00,24:02:00,9100NABT3,11,,0,0,,1
W34546_20260920_20260920,24:24:00,25:07:00,9100EXETRSD3,12,,0,0,,1
W34546_20260920_20260920,27:12:00,27:12:00,9100RDNGSTN15,13,,1,0,,1
W34546_20260920_20260920,29:04:00,29:04:00,9100PADTON1,14,,1,0,,1
W34546_20261004_20261004,21:15:00,21:15:00,9100PENZNCE4,1,,0,1,,1
W34546_20261004_20261004,21:25:00,21:25:00,9100STERTH2,2,,0,1,,1
W34546_20261004_20261004,21:37:00,21:37:00,9100CBORNE2,3,,0,1,,1
W34546_20261004_20261004,21:46:00,21:46:00,9100REDRUTH2,4,,0,1,,1
W34546_20261004_20261004,22:00:00,22:00:00,9100TRURO3,5,,0,1,,1
W34546_20261004_20261004,22:19:00,22:19:00,9100STAUSTL2,6,,0,1,,1
W34546_20261004_20261004,22:35:00,22:35:00,9100BODMNPW2,7,,0,1,,1
W34546_20261004_20261004,22:50:00,22:50:00,9100LISKARD2,8,,0,1,,1
W34546_20261004_20261004,23:20:00,23:20:00,9100PLYMTH4,9,,0,1,,1
W34546_20261004_20261004,23:46:00,23:48:00,9100TOTNES2,10,,0,0,,1
W34546_20261004_20261004,23:59:00,24:01:00,9100NABT3,11,,0,0,,1
W34546_20261004_20261004,24:23:00,25:07:00,9100EXETRSD3,12,,0,0,,1
W34546_20261004_20261004,26:55:30,27:22:30,9100SDON1,13,,1,1,,1
W34546_20261004_20261004,28:05:00,28:05:00,9100RDNGSTN15,14,,1,0,,1
W34546_20261004_20261004,29:04:00,29:04:00,9100PADTON1,15,,1,0,,1
W34546_20261025_20261025,21:15:00,21:15:00,9100PENZNCE4,1,,0,1,,1
W34546_20261025_20261025,21:25:00,21:25:00,9100STERTH2,2,,0,1,,1
W34546_20261025_20261025,21:37:00,21:37:00,9100CBORNE2,3,,0,1,,1
W34546_20261025_20261025,21:46:00,21:46:00,9100REDRUTH2,4,,0,1,,1
W34546_20261025_20261025,22:00:00,22:00:00,9100TRURO3,5,,0,1,,1
W34546_20261025_20261025,22:19:00,22:19:00,9100STAUSTL2,6,,0,1,,1
W34546_20261025_20261025,22:35:00,22:35:00,9100BODMNPW2,7,,0,1,,1
W34546_20261025_20261025,22:50:00,22:50:00,9100LISKARD2,8,,0,1,,1
W34546_20261025_20261025,23:20:00,23:20:00,9100PLYMTH4,9,,0,1,,1
W34546_20261025_20261025,23:46:00,23:48:00,9100TOTNES2,10,,0,0,,1
W34546_20261025_20261025,23:59:00,24:01:00,9100NABT3,11,,0,0,,1
W34546_20261025_20261025,24:23:00,25:07:00,9100EXETRSD3,12,,0,0,,1
W34546_20261025_20261025,26:54:30,27:42:30,9100NEWBURY2,13,,1,1,,1
W34546_20261025_20261025,28:05:00,28:05:00,9100RDNGSTN15,14,,1,0,,1
W34546_20261025_20261025,29:04:00,29:04:00,9100PADTON1,15,,1,0,,1
W34546_20261101_20261101,21:15:00,21:15:00,9100PENZNCE4,1,,0,1,,1
W34546_20261101_20261101,21:25:00,21:25:00,9100STERTH2,2,,0,1,,1
W34546_20261101_20261101,21:37:00,21:37:00,9100CBORNE2,3,,0,1,,1
W34546_20261101_20261101,21:46:00,21:46:00,9100REDRUTH2,4,,0,1,,1
W34546_20261101_20261101,22:00:00,22:00:00,9100TRURO3,5,,0,1,,1
W34546_20261101_20261101,22:19:00,22:19:00,9100STAUSTL2,6,,0,1,,1
W34546_20261101_20261101,22:35:00,22:35:00,9100BODMNPW2,7,,0,1,,1
W34546_20261101_20261101,22:50:00,22:50:00,9100LISKARD2,8,,0,1,,1
W34546_20261101_20261101,23:20:00,23:20:00,9100PLYMTH4,9,,0,1,,1
W34546_20261101_20261101,23:46:00,23:48:00,9100TOTNES2,10,,0,0,,1
W34546_20261101_20261101,23:59:00,24:01:00,9100NABT3,11,,0,0,,1
W34546_20261101_20261101,24:23:00,25:07:00,9100EXETRSD3,12,,0,0,,1
W34546_20261101_20261101,27:20:00,27:20:00,9100RDNGSTN10,13,,1,0,,1
W34546_20261101_20261101,29:04:00,29:04:00,9100PADTON1,14,,1,0,,1
Z01401_20260526_20260829,05:30:00,05:30:00,9100SOTNTQ,1,,0,1,,1
Z01401_20260526_20260829,05:58:00,06:05:00,9100COWESW,2,,0,0,,1
Z01401_20260526_20260829,06:33:00,06:33:00,9100SOTNTQ,3,,1,0,,1
Z01401_20260901_20261102,05:30:00,05:30:00,9100SOTNTQ,1,,0,1,,1
Z01401_20260901_20261102,05:58:00,06:05:00,9100COWESW,2,,0,0,,1
Z01401_20260901_20261102,06:33:00,06:33:00,9100SOTNTQ,3,,1,0,,1
Z01501_20260804_20260828,06:37:00,06:37:00,9100SOTNTQ,1,,0,1,,1
Z01501_20260804_20260828,06:47:00,06:55:00,9100SOTON,2,,0,0,,1
Z01501_20260804_20260828,07:05:00,07:05:00,9100SOTNTQ,3,,1,0,,1
Z01501_20260901_20261130,06:37:00,06:37:00,9100SOTNTQ,1,,0,1,,1
Z01501_20260901_20261130,06:47:00,06:55:00,9100SOTON,2,,0,0,,1
Z01501_20260901_20261130,07:05:00,07:05:00,9100SOTNTQ,3,,1,0,,1
Z08021_20260516_20261107,10:15:00,10:15:00,9100CATZ007,1,,0,1,,1
Z08021_20260516_20261107,10:35:00,10:35:00,9100CATZ008,2,,0,0,,1
Z08021_20260516_20261107,10:41:00,10:41:00,9100SHOTTLE,3,,0,0,,1
Z08021_20260516_20261107,10:53:00,11:15:00,9100DUFIELD,4,,0,0,,1
Z08021_20260516_20261107,11:29:00,11:29:00,9100SHOTTLE,5,,0,0,,1
Z08021_20260516_20261107,11:37:00,11:37:00,9100CATZ008,6,,0,0,,1
Z08021_20260516_20261107,11:56:00,11:56:00,9100CATZ007,7,,1,0,,1
Z08021_20260522_20261030,10:15:00,10:15:00,9100CATZ007,1,,0,1,,1
Z08021_20260522_20261030,10:35:00,10:35:00,9100CATZ008,2,,0,0,,1
Z08021_20260522_20261030,10:41:00,10:41:00,9100SHOTTLE,3,,0,0,,1
Z08021_20260522_20261030,10:53:00,11:15:00,9100DUFIELD,4,,0,0,,1
Z08021_20260522_20261030,11:29:00,11:29:00,9100SHOTTLE,5,,0,0,,1
Z08021_20260522_20261030,11:37:00,11:37:00,9100CATZ008,6,,0,0,,1
Z08021_20260522_20261030,11:56:00,11:56:00,9100CATZ007,7,,1,0,,1
Z08021_20260806_20260924,10:15:00,10:15:00,9100CATZ007,1,,0,1,,1
Z08021_20260806_20260924,10:35:00,10:35:00,9100CATZ008,2,,0,0,,1
Z08021_20260806_20260924,10:41:00,10:41:00,9100SHOTTLE,3,,0,0,,1
Z08021_20260806_20260924,10:53:00,11:15:00,9100DUFIELD,4,,0,0,,1
Z08021_20260806_20260924,11:29:00,11:29:00,9100SHOTTLE,5,,0,0,,1
Z08021_20260806_20260924,11:37:00,11:37:00,9100CATZ008,6,,0,0,,1
Z08021_20260806_20260924,11:56:00,11:56:00,9100CATZ007,7,,1,0,,1
Z08101_20260523_20260926,05:20:00,05:20:00,9100RCKMNSW,1,,0,1,,1
Z08101_20260523_20260926,05:23:00,05:23:00,9100CHRW,2,,0,0,,1
Z08101_20260523_20260926,05:27:00,05:27:00,9100CHLFNAL,3,,0,0,,1
Z08101_20260523_20260926,05:31:00,05:31:00,9100AMERSHM,4,,1,0,,1
Z08101_20260524_20260927,07:44:00,07:44:00,9100RCKMNSW,1,,0,1,,1
Z08101_20260524_20260927,07:48:00,07:48:00,9100CHRW,2,,0,0,,1
Z08101_20260524_20260927,07:52:00,07:52:00,9100CHLFNAL,3,,0,0,,1
Z08101_20260524_20260927,07:56:00,07:56:00,9100AMERSHM,4,,1,0,,1
Z08101_20260526_20260828,05:20:00,05:20:00,9100RCKMNSW,1,,0,1,,1
Z08101_20260526_20260828,05:23:00,05:23:00,9100CHRW,2,,0,0,,1
Z08101_20260526_20260828,05:27:00,05:27:00,9100CHLFNAL,3,,0,0,,1
Z08101_20260526_20260828,05:31:00,05:31:00,9100AMERSHM,4,,1,0,,1
Z08101_20260901_20260925,05:20:00,05:20:00,9100RCKMNSW,1,,0,1,,1
Z08101_20260901_20260925,05:23:00,05:23:00,9100CHRW,2,,0,0,,1
Z08101_20260901_20260925,05:27:00,05:27:00,9100CHLFNAL,3,,0,0,,1
Z08101_20260901_20260925,05:31:00,05:31:00,9100AMERSHM,4,,1,0,,1
Z81574_20250715_20991231,05:52:00,05:52:00,9100PORH,1,,0,1,,1
Z81574_20250715_20991231,06:18:00,06:18:00,9100CATZQBM,2,,1,0,,1
